title,author,publisher,library,platform,provider,image_url,isbn,brcd,ctts_dvsn_code,ctgr_id,sntn_auth_code
지극히 사적인 일본,나리카와 아야,틈새책방,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801188949756/L4801188949756.jpg,,4801188949756,001,1719,
과잉 무지개,김용재,자음과모음,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808954453462/L4808954453462.jpg,,4808954453462,001,110101,1000094616
저속노화 마인드셋,정희원,웨일북(whalebooks),서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801194627075/L4801194627075.jpg,,4801194627075,001,2301,1000448002
팔로우 발리,김낙현,트래블라이크,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/480N250602770/L480N250602770.jpg,,480N250602770,001,270309,
윤슬의 바다,백은별,바른북스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801172634002/L4801172634002.jpg,,4801172634002,001,3509,
밤새들의 도시,김주혜,다산책방,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801130666809/L4801130666809.jpg,,4801130666809,001,110301,
아홉 살에 처음 만나는 오펜하이머,이미영,하늘을나는코끼리,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801161952179/L4801161952179.jpg,,4801161952179,001,330309,1000543106
같은 생각 다른 표현: 스몰토크 편,장승진,프랙티쿠스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808968930447/L4808968930447.jpg,,4808968930447,001,1325,1002130002
나이 들 용기,기시미 이치로,21세기북스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801173572464/L4801173572464.jpg,,4801173572464,001,0745,
비스킷 2,김선미,위즈덤하우스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801171714361/L4801171714361.jpg,,4801171714361,001,3509,
누구도 대신 살아 주지 않는다,브라이언 트레이시,오픈도어북스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801173740702/L4801173740702.jpg,,4801173740702,001,030103,
천 원으로 시작하는 초등 과학 실험,하우영,생능북스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801194630044/L4801194630044.jpg,,4801194630044,001,3311,
마침내 특이점이 시작된다,레이 커즈와일,비즈니스북스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801162544250/L4801162544250.jpg,,4801162544250,001,1903,
과자 사면 과학 드립니다,정윤선,풀빛,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801194636213/L4801194636213.jpg,,4801194636213,001,3311,
왓츠 유어 드림,사이먼 스큅,북파머스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801193937700/L4801193937700.jpg,,4801193937700,001,030105,2022927101
언어가 세계를 감각하는 법,케일럽 에버렛,위즈덤하우스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801171714279/L4801171714279.jpg,,4801171714279,001,0715,
인생의 컨닝페이퍼,박종경,토네이도,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801158513178/L4801158513178.jpg,,4801158513178,001,030101,
별다방 바리스타,송유정,자음과모음,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808954452649/L4808954452649.jpg,,4808954452649,001,110101,
맞춤법 퀴즈 백과 100,유초록,바이킹,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808964947487/L4808964947487.jpg,,4808964947487,001,3315,
친절한 정치 신문,서울미래교육연구회,썬더키즈,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801193947358/L4801193947358.jpg,,4801193947358,001,3313,
죽은 다음,희정,한겨레출판사,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801172132522/L4801172132522.jpg,,4801172132522,001,1503,1114453301
인생의 연금술,이하영,웅진지식하우스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808901294858/L4808901294858.jpg,,4808901294858,001,030101,
클래식 좀 들어라,망둥어,더스퀘어,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801199096906/L4801199096906.jpg,,4801199096906,001,2901,
라스무스와 방랑자,아스트리드 린드그렌,시공주니어,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808952763099/L4808952763099.jpg,,4808952763099,001,330503,2000015701
마라탕을 시켰을 뿐인데 지구가 뜨거워졌다고?,홍세영,데이스타,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801168272966/L4801168272966.jpg,,4801168272966,001,3309,1115899101
탁영,장다혜,북레시피,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801193551364/L4801193551364.jpg,,4801193551364,001,110103,
경험의 멸종,크리스틴 로젠,어크로스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/480N250505680/L480N250505680.jpg,,480N250505680,001,0735,
손실은 짧게 수익은 길게,깡토,이레미디어,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801193394671/L4801193394671.jpg,,4801193394671,001,010907,
내가 만드는 초등 첫 가치 사전,이현아,아울북,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801173571818/L4801173571818.jpg,,4801173571818,001,330315,
"아홉 살, 단호하게 말해요",이해은,리틀에이,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801194451106/L4801194451106.jpg,,4801194451106,001,330323,1119172103
"열두 살, 용감하게 맞서요",이해은,리틀에이,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801194451120/L4801194451120.jpg,,4801194451120,001,330323,1119172103
이로운 보수 의로운 진보,최강욱,한겨레출판사,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801172132478/L4801172132478.jpg,,4801172132478,001,1511,
이제서야 이해되는 금강경,원영,불광출판사,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801172611546/L4801172611546.jpg,,4801172611546,001,090501,
클래식과 전쟁사,서천규,북코리아,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/480D250551330/L480D250551330.jpg,,480D250551330,001,1707,
비전공자도 이해할 수 있는 챗GPT,박상길,비즈니스북스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801162544212/L4801162544212.jpg,,4801162544212,001,1903,
법의학자 유성호의 유언 노트,유성호,21세기북스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801173571948/L4801173571948.jpg,,4801173571948,001,0735,
몸을 쭉,신혜영,천개의바람,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801165736157/L4801165736157.jpg,,4801165736157,001,310505,
태풍이 오는 날,오쿠야마 유카,천개의바람,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801165736188/L4801165736188.jpg,,4801165736188,001,310505,
나는 거인에게 억만장자가 되는 법을 배웠다,앤드루 윌킨슨,갤리온,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808901294315/L4808901294315.jpg,,4808901294315,001,030105,
부서지는 아이들,애비게일 슈라이어,웅진지식하우스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808901294698/L4808901294698.jpg,,4808901294698,001,0745,2019275601
욕망의 향신료 제국의 향신료,로저 크롤리,책과함께,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801194263365/L4801194263365.jpg,,4801194263365,001,1707,
결국 국민이 합니다,이재명,오마이북,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4808997780624/L4808997780624.jpg,,4808997780624,001,1511,
고독한 용의자,찬호께이,위즈덤하우스,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801171713609/L4801171713609.jpg,,4801171713609,001,110701,
엄마는 늘 네 편이야,김경애,을파소,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801171179894/L4801171179894.jpg,,4801171179894,001,310505,
단 한 번의 삶,김영하,복복서가,서대문구립도서관 (소장),Kyobo_New,교보문고,https://ebook.sdm.or.kr/upload/20305/content/ebook/4801191114769/L4801191114769.jpg,,4801191114769,001,050301,
