title,author,publisher,library,provider,platform,image_url,isbn,goods_id
450만 올블랑TV 여주엽의 유튜브 수업,여주엽,클라우드나인,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801194534328/M4801194534328.jpg,,4801194534328
"사랑하라, 그리고 나를 잃지 않도록",돈 미겔 루이스,스노우폭스북스,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801194966099/M4801194966099.jpg,,4801194966099
다산의 문장들,조윤제,오아시스,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801168273253/M4801168273253.jpg,,4801168273253
우리는 무엇을 타고나는가,케빈 J. 미첼,오픈도어북스,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801173741525/M4801173741525.jpg,,4801173741525
구팡맨 구드래곤,박현숙,다산어린이,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801130669404/M4801130669404.jpg,,4801130669404
산뜻한 계절의 감성을 담은 봄여름 뜨개,박옥민,책밥,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801193049632/M4801193049632.jpg,,4801193049632
뉴스의 탄생,제인 말로우,우리동네책공장,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801187304532/M4801187304532.jpg,,4801187304532
미술관에 스파이가 있다,비앙카 보스커,알에이치코리아,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4808925573298/M4808925573298.jpg,,4808925573298
소년과 녹나무,히가시노 게이고,소미미디어,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801138439023/M4801138439023.jpg,,4801138439023
과학산문,김상욱,복복서가,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801191114905/M4801191114905.jpg,,4801191114905
같이 읽자는 고백,김소영,이야기장수,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801194184356/M4801194184356.jpg,,4801194184356
클래식이 알고 싶다: 인상 카페 편,안인모,위즈덤하우스,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801171714866/M4801171714866.jpg,,4801171714866
듣기의 말들,박총,유유,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801167700637/M4801167700637.jpg,,4801167700637
수상한 이웃집 시노다 1,도미야스 요코 글,다산어린이,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119772539/M,,119772539
고양이와 물리학,블라트코 베드럴,알에이치코리아(RHK),송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119801096/M,,119801096
세상에서 제일 가벼운 짐 : 82년생 소미씨의 지구별 여행,황소미,아루이,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119808581/M,,119808581
TV 보고 배낭 메고,홍순심,꿈꾸는 아이,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119808774/M,,119808774
두 번째 인류,한스 블록,흐름출판,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4808965962809/M4808965962809.jpg,,4808965962809
인공지능이랑 차 한잔할래요?,신카이,도서출판 좋은땅,송파구 도서관 (소장),YES24,YES24,/images/bookimg//DRMCon/images/9791138820806.jpg,,9791138820806
열세 살의 걷기 클럽,김혜정 글,사계절,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119691406/M,,119691406
말투 때문이야! : 당신의 말을 아무도 귀담아듣지 않는 건,이형숙,유노북스,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119740082/M,,119740082
"AI 쇼크, 다가올 미래   : 초대형 AI와 어떻게 공존해야 하는가",모 가댓,한국경제신문사(한경비피),송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119772421/M,,119772421
사랑의 도구들,유선경,콘택트,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119826310/M,,119826310
심플 라이프,제시카 로즈 윌리엄스,밀리언서재,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119827098/M,,119827098
요즘 팀장의 오답 노트,서현직,웅진지식하우스,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119829581/M,,119829581
엄마가 되고 내면아이를 만났다,안정희,카시오페아,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801168271259/M4801168271259.jpg,,4801168271259
고기는 절반만 먹겠습니다,브라이언 케이트먼,애플북스,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801192641141/M4801192641141.jpg,,4801192641141
누구도 나를 파괴할 수 없다,데이비드 고긴스,웅진지식하우스,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119811692/M,,119811692
메타인지의 힘,구본권,어크로스,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801167741067/M4801167741067.jpg,,4801167741067
1그램의 무게,임제훈,북레시피,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801190489806/M4801190489806.jpg,,4801190489806
조셉 머피 52주간 긍정 확언 잠재의식의 힘,조셉 머피,미래지식,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801191349772/M4801191349772.jpg,,4801191349772
실패하는 비즈니스에는 이유가 있다,이홍,삼성글로벌리서치,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4808976331267/M4808976331267.jpg,,4808976331267
"딱 하나만 선택하라면, 운동",세라 커책,디자인하우스,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4808970417752/M4808970417752.jpg,,4808970417752
서울 라이프스타일 기획자들,유지연,책사람집,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119847414/M,,119847414
사라진 학교,오서하,그린애플,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801192527315/M4801192527315.jpg,,4801192527315
나는 앞으로 몇 번의 보름달을 볼 수 있을까,류이치 사카모토,위즈덤하우스,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119842063/M,,119842063
"기적의 탄단지 다이어트 레시피  : 밥, 빵, 면, 간식 다 먹고도 성공하는",지영현(조은fine),빅피시,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119843848/M,,119843848
한 끼 뚝딱! 맘 편한 토핑 이유식,율마(오애진),온더페이지,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119847645/M,,119847645
I형 인간의 팀장생활,권도연,현대지성,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801139711180/M4801139711180.jpg,,4801139711180
최적의 공부 뇌,이케가야 유지,포레스트북스,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801192625578/M4801192625578.jpg,,4801192625578
"어쩌다 보니 SNS마케팅으로 월 1,000을 버는 사람이 되어버렸다!",정현주,황금부엉이,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4808960306172/M4808960306172.jpg,,4808960306172
데일 카네기 비밀의 문장,데일 카네기,월요일의 꿈,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/480N230687760/M480N230687760.jpg,,480
마인드맵으로 이해하는 데이터 라벨링 초보자 가이드북 : 누구나 할 수 있다 ! 3주만에 6백 벌기!,"강민정, 김성경, 김아연",꿈트루,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119883287/M,,119883287
나에겐 상처받을 이유가 없다 : 자기밖에 모르는 사람들에게 휘둘리지 않고 나를 존중하는 삶의 시작,원은수,토네이도,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119941535/M,,119941535
호기심 소녀의 어쩌다 세계 축제 여행,박현숙 글,개암나무,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119947056/M,,119947056
매우 예민한 사람들을 위한 상담소,전홍진,한겨레출판,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/120533116/M,,120533116
우리에게 아직 사랑이 남아 있다면,박여름,채륜서,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/120533597/M,,120533597
상식을 뒤엎는 돈의 심리학,저우신위에,미디어숲,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801158741939/M4801158741939.jpg,,4801158741939
백신이 뭐예요?,예병일,풀빛,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801161725667/M4801161725667.jpg,,4801161725667
형사 변호인,야쿠마루 가쿠,북플라자,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801193047041/M4801193047041.jpg,,4801193047041
투자도 인생도 복리처럼,가우탐 바이드,부크온,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801197811785/M4801197811785.jpg,,4801197811785
우리는 독도 어벤져스!,김대철,푸른길,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4808962910230/M4808962910230.jpg,,4808962910230
인문학 독자를 위한 금강경,김성옥,불광출판사,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801192997446/M4801192997446.jpg,,4801192997446
끝내주는 인생,이슬아,디플롯,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801198278228/M4801198278228.jpg,,4801198278228
궁금한 건 당신 : 정성은 대화 산문집,정성은,안온북스,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/120007879/M,,120007879
싱글맘 시크릿 다이어리,유한나,작가와,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119977172/M,,119977172
이준명의 맨몸운동 BASIC,이준명,비타북스,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801158463886/M4801158463886.jpg,,4801158463886
그럴 수 있어,양희은,웅진지식하우스,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119977848/M,,119977848
친애하는 아침에게,윤성용,멜라이트,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801198030741/M4801198030741.jpg,,4801198030741
따라 하면 무조건 돈 버는 부동산 1인 법인 투자의 기술,유근용,비즈니스북스,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801162543369/M4801162543369.jpg,,4801162543369
부분과 전체,베르너 하이젠베르크,서커스출판상회,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119950163/M,,119950163
미디어 조명 디자인,허준,페스트북,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/480M230798510/M480M230798510.jpg,,480
악마의 계약서는 만기 되지 않는다,리러하,팩토리나인,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119953233/M,,119953233
슈퍼 에이지 이펙트,브래들리 셔먼,비즈니스북스,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801162543406/M4801162543406.jpg,,4801162543406
이토록 재밌는 면역 이야기,김은중 글그림,반니,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119862548/M,,119862548
폭탄,오승호,블루홀식스(블루홀6),송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119878093/M,,119878093
이렇게 살면 큰일 나는 줄 알았지,리틀타네,웅진지식하우스,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119880985/M,,119880985
만조를 기다리며,조예은,위즈덤하우스,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119882121/M,,119882121
"위로를 주는 빵집, 오렌지 베이커리",키티 테이트 & 앨 테이트,윌북(willbook),송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119953323/M,,119953323
내 안의 깊은 눈 : 자기연결감을 일깨우는 심리학 노트,신은경,안온북스,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/120007878/M,,120007878
아들이 알바해서 번 돈 1000만 원으로 서울에 집 샀다,이원일,비바체,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801197749897/M4801197749897.jpg,,4801197749897
간호사가 되기로 했다,김진수 등저,시대의창,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/120164370/M,,120164370
테디베어는 죽지 않아,조예은,안전가옥,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/121566354/M,,121566354
프로덕트 매니지먼트 : 프로덕트를 이해하는 자가 프로덕트를 지배한다,김영욱,한빛미디어,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/121770717/M,,121770717
정신과 의사 TOMY가 알려주는 1초 만에 고민이 사라지는 말,정신과의사 Tomy,리텍콘텐츠,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801186151601/M4801186151601.jpg,,4801186151601
더는 나를 증명하지 않기로 했다 : 보여주기식 인생을 뛰어넘는 태도,장서우,청림출판,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119963165/M,,119963165
"세계 3대 CEO 필독서 100 : 일론 머스크, 제프 베이조스, 빌 게이츠가 읽고 추천한 책 100권을 한 권에",야마자키 료헤이,센시오,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/121775082/M,,121775082
좋은 곳에서 만나요,이유리,안온북스,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801192638172/M4801192638172.jpg,,4801192638172
최강의 브레인 해킹,엘리자베스 리커,비즈니스북스,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119993211/M,,119993211
찰떡 한국어 꿀잼 회화,임준,시대고시기획,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801138313675/M4801138313675.jpg,,4801138313675
나는 회계 몰라도 재무제표 본다,이승환,경향BP,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4808969525512/M4808969525512.jpg,,4808969525512
황의 법칙 : 혁신을 꿈꾸는 젊은 리더들에게 전하는 이야기,황창규,시공사,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119948506/M,,119948506
"60대 언니의 44사이즈 비결 : 실패하지 않는 4060 다이어트 , 2주만에 근육은 살리고 5kg 뺀다",문미순(유키문),작가와,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/119993716/M,,119993716
"전세금을 지켜라 : 아파트, 빌라, 원룸, 오피스텔 전세 사기로부터",덕방연구소,황금부엉이,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/120006519/M,,120006519
트러블 사전,안젤라 애커만,윌북,송파구 도서관 (소장),교보,YES24,/images/bookimg//DRMContent/ebook/4801155816258/M4801155816258.jpg,,4801155816258
당신의 하루는 어땠나요? : 작아도 반짝이는 괜찮은 하루에 대하여,김은영,레코드나우,송파구 도서관 (소장),YES24,YES24,https://image.yes24.com/goods/120192704/M,,120192704
