title,author,publisher,library,platform,provider,image_url,isbn,brcd,ctts_dvsn_code,ctgr_id,sntn_auth_code
구글 광고 하는 여자,유수정 (디디),디지털북스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808960883956/L4808960883956.jpg,,4808960883956,001,2117,1000512304
절대 절대로,베아트리체 알레마냐,책빛,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808962193800/L4808962193800.jpg,,4808962193800,001,310505,2001553401
꼬리에 꼬리를 무는 그날 이야기 2,SBS 〈꼬리에 꼬리를 무는 그날 이야기〉 제작팀,동아시아,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808962624212/L4808962624212.jpg,,4808962624212,001,1501,3001768901
워런 버핏의 위대한 부자 수업,존 롱고,비즈니스북스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801162542720/L4801162542720.jpg,,4801162542720,001,010901,2008015001
월급쟁이로 시작한 38살 그녀는 어떻게 30억을 벌어 파이어족이 되었을까?,원부연,카시오페아,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801168270283/L4801168270283.jpg,,4801168270283,001,010901,1114057801
손석희의 앵커브리핑 1,손석희,역사비평사,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808976965677/L4808976965677.jpg,,4808976965677,001,1507,1113215401
손석희의 앵커브리핑 2,손석희,역사비평사,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808976965684/L4808976965684.jpg,,4808976965684,001,1507,1113215401
재무제표로 찾아낸 저평가 주식 53,이승환,센시오,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801166570606/L4801166570606.jpg,,4801166570606,001,010907,1000453813
오거나이즈 타임,박정선,북스고,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801167600241/L4801167600241.jpg,,4801167600241,001,2517,1001928906
아끼고 아낀 말,정세운,위즈덤하우스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801168122735/L4801168122735.jpg,,4801168122735,001,050301,1115372101
어떻게 해야 원하는 삶을 사는가,데이지 웨이드먼,포레스트북스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801191347709/L4801191347709.jpg,,4801191347709,001,030101,2007924301
지금껏 나만 몰랐던 창업 기술,최은희,읽고싶은책,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801197120979/L4801197120979.jpg,,4801197120979,001,0121,1000674410
뜨겁게 투자하고 차갑게 승부하라,이태철,예문,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808956594392/L4808956594392.jpg,,4808956594392,001,010907,1113435601
가불 선진국,조국,메디치미디어,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801157062561/L4801157062561.jpg,,4801157062561,001,1501,1000997001
윤석열 파워 엘리트 263人,신동아 편집실,동아일보사,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/480D220338020/L480D220338020.jpg,,480D220338020,001,1501,
핀칠리의 검은 마부,마이크 칼리언,느낌이있는책,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801161951707/L4801161951707.jpg,,4801161951707,001,110303,2008626601
작고 단순한 삶에 진심입니다,류하윤,위즈덤하우스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801168122513/L4801168122513.jpg,,4801168122513,001,050301,1115342101
아이라는 숲,이진민,웨일북(whalebooks),중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801192097146/L4801192097146.jpg,,4801192097146,001,2511,1112490802
다산의 마지막 질문,조윤제,청림출판,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808935213733/L4808935213733.jpg,,4808935213733,001,030103,1000748303
그래서 학원 마케팅,그래서노벰버(윤민옥),대경북스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808956768915/L4808956768915.jpg,,4808956768915,001,0121,1115355301
우리 집 식물 수업,정재경,교보문고,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/480D220330670/L480D220330670.jpg,,480D220330670,001,2799,1113066801
우리말 어휘력 사전,박영수,유유,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801167700248/L4801167700248.jpg,,4801167700248,001,0717,1000156901
넥스트,빈센트(김두언),경이로움,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801197772802/L4801197772802.jpg,,4801197772802,001,010101,1115260601
나는 말을 잘 못해,시노 나오야,소미미디어,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801138408487/L4801138408487.jpg,,4801138408487,001,110501,2007895101
태어나서 죄송합니다,전안나,가디언,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801167780318/L4801167780318.jpg,,4801167780318,001,050301,1115168101
변화와 생존,김동환,페이지2북스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801190977594/L4801190977594.jpg,,4801190977594,001,010901,1000419011
사소해서 물어보지 못했지만  궁금했던 이야기. 2,사물궁이 잡학지식,아르테(arte),중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808950900151/L4808950900151.jpg,,4808950900151,001,1903,1114257501
먹다 듣다 걷다,이어령,두란노,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808953135239/L4808953135239.jpg,,4808953135239,001,090701,1000022601
따라 하면 무조건 돈 버는 실전 부동산 경매: 수익실현편,유근용,비즈니스북스,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801162542706/L4801162542706.jpg,,4801162542706,001,010905,1112767501
블랙 쉽,브랜트 멘스워,필름(Feelm),중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801188469971/L4801188469971.jpg,,4801188469971,001,030101,2007908201
운명을 바꾸는 부동산 투자 수업: 기초편,정태익,리더스북,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808901259307/L4808901259307.jpg,,4808901259307,001,010905,1115346801
운명을 바꾸는 부동산 투자 수업: 실전편,정태익,리더스북,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4808901259314/L4808901259314.jpg,,4808901259314,001,010905,1115346801
8초 만에 통증 리셋,문교훈,다산라이프,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801130689020/L4801130689020.jpg,,4801130689020,001,2309,1115270201
세계 심리학 필독서 30,사토 다쓰야,센시오,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801166570552/L4801166570552.jpg,,4801166570552,001,0745,2007777101
나답게 일한다는 것,최명화,인플루엔셜,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801168340184/L4801168340184.jpg,,4801168340184,001,030103,1114209301
처음 읽는 식물의 세계사,리처드 메이비,탐나는책,중구통합전자도서관,Kyobo_New,교보문고,https://ebook.junggulib.or.kr/upload/20518/content/ebook/4801189550623/L4801189550623.jpg,,4801189550623,001,1707,2002066201
